atr_ratio,rvol_20,ret_1,ret_5,ret_10,ret_20,sma_10_dist,sma_20_dist,sma_50_dist,sma_100_dist,sma_200_dist,ma_spread_10_50,ma_spread_20_200,ma_spread_50_200,rsi_14,macd_norm,macd_signal_norm,macd_hist_norm,bb_width,bb_pctb,mom_5,mom_10,mom_20,volume_ratio,volume_std,bb_touch_upper,bb_touch_lower,sma50_cross_above_sma200,sma50_cross_below_sma200,close_touch_sma50,close_touch_sma200,rsi_oversold,rsi_overbought,upper_slope,lower_slope,containment,upper_touches,lower_touches,total_touches,upper_mean_error,lower_mean_error,pattern_window,r_upper,r_lower,etype_multiple_bottom,etype_multiple_top,etype_near_resistance,etype_near_support
0.009754876715000412,0.08776602790526132,0.005108446211097073,0.016874296964046964,0.003450312821460244,0.02200143328304116,0.01302426937125413,0.010907706240844231,0.017879819053574,0.038997398470198605,0.10952162997126393,0.0047931227603594615,0.09754987831394113,0.09003205408168775,53.92275673763941,0.0032447013495968103,0.0031579061545147506,8.679519508205949e-05,0.02927176092562184,0.8726358065222041,0.016874296964046964,0.003450312821460244,0.02200143328304116,0.9436611940356012,0.17921687025639793,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
0.01162555051699313,0.13398631019398663,-0.0010613701622379512,-0.004985308319035431,-0.01957392042826278,-0.02299195704611312,-0.009325310361630649,-0.014137096785131115,-0.011494590536559532,0.0006717090753871136,0.06084896515388809,-0.0021896998052112807,0.07606134858558115,0.07318478482552322,36.34888520212034,-0.002038329951654184,-0.00025185194899834235,-0.0017864780026558419,0.03572086850055794,0.10423423677645739,-0.004985308319035431,-0.01957392042826278,-0.02299195704611312,1.2062375396236433,0.22305474977362513,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False
0.01283978095139851,0.1615371826049202,-0.004319118512281506,-0.018010466703997086,0.027044180737125334,0.034075805071872134,-0.009893456266169692,0.008907717238405916,0.0006306820271150903,0.0016256739867520607,0.03880236701735375,0.01062929879606369,0.02963070781218308,0.03814762596816343,56.343473565109974,0.006538182585096188,0.0035402273813931765,0.002997955203703011,0.08972691796629109,0.5992758632560231,-0.018010466703997086,0.027044180737125334,0.034075805071872134,1.0267897872929443,0.2549926310108778,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
0.029426556564136386,0.30086530344526813,-0.02845774147366309,-0.05428450255541595,-0.0862769430585868,-0.062378180389485505,-0.04512477387841266,-0.058678791898654645,-0.07546157198510024,-0.11791340371879307,-0.13367569378824773,-0.03177043165095657,-0.0796719560168655,-0.06296560536498252,36.73578723163956,-0.015049172775017008,-0.010355944380748947,-0.004693228394268062,0.10262807382080205,-0.0717616020068071,-0.05428450255541595,-0.0862769430585868,-0.062378180389485505,1.2083986527332367,0.21683984944520196,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
0.009319448852517417,0.10768755580907433,0.005789758466248296,0.02685362665022284,0.021709409238108934,0.04577900170267846,0.021649935650702282,0.025144275980096227,0.05046142091072526,0.09325909353075128,0.1219086895571317,0.028200936793161508,0.09439101972697764,0.06801512861316063,67.02582348336176,0.011139737266418764,0.009896310805904009,0.0012434264605147554,0.04297027372893099,1.0851551269771667,0.02685362665022284,0.021709409238108934,0.04577900170267846,1.1508005705547102,0.19419927839067988,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False
0.011978380385856807,0.1231917887996489,-0.011061134691276453,-0.021808990108671433,-0.041180994717803676,-0.021452192640617485,-0.02283535003820515,-0.028015928101570813,-0.03183088773938245,-0.0055136578000681315,0.05597750042649417,-0.009205754323520615,0.08641440838018401,0.09069530008125258,36.509199093375244,-0.006123587344940567,-0.0022723528101370734,-0.0038512345348034934,0.05447086890236257,-0.014328643293510482,-0.021808990108671433,-0.041180994717803676,-0.021452192640617485,1.063536801984222,0.19873227206410857,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
0.008218203011785637,0.11653487427852025,-0.0030244946093868075,0.006889136823716724,0.010261369176851609,0.0584628999515977,0.0035605342502109836,0.015730713400728822,0.03775345443996645,0.04381406674256634,0.07008199962629633,0.03407160706583782,0.05350954294135309,0.03115243321813493,79.48952696877356,0.011641691409047283,0.010891506029708349,0.0007501853793389342,0.06371390598417218,0.7468960764175508,0.006889136823716724,0.010261369176851609,0.0584628999515977,0.8944828360080066,0.3579050287885656,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False
0.00893582239663883,0.0954633322468218,0.004534553603966485,0.020379484644959422,0.007650013190021232,0.0019114056459050843,0.010045004058066841,0.01006907707726143,0.022301167210042647,0.05662980008632309,0.07330439429765641,0.012134274317217659,0.06260494322167832,0.04989060828992931,58.15922917318941,0.0033910431956617392,0.004073201944933882,-0.0006821587492721428,0.030159832272951218,0.8338571974185633,0.020379484644959422,0.007650013190021232,0.0019114056459050843,1.0452853879870732,0.15410115882115127,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False
0.006316127855693758,0.10007544500841963,-0.003916189820874938,0.004686645405356904,0.020398366228156384,0.053788527611268844,0.005602005041496551,0.01531400778093893,0.04404695795098979,0.05020034654120065,0.0824759052656752,0.03823078386553813,0.066148892825309,0.036807680940045766,84.87289687204908,0.012746382960036228,0.01191450913017569,0.0008318738298605379,0.04636620761737966,0.8302838115921025,0.004686645405356904,0.020398366228156384,0.053788527611268844,1.1092702324349426,0.21491623381052583,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False
0.010448951174427137,0.12728326465784956,0.005324958884374231,0.026308459403867612,0.005324958884374231,0.011107477912522201,0.009725945956256875,0.009599235842098684,0.029812282921623537,0.057351540074960634,0.08930752152927313,0.01989286008328129,0.07895042196688115,0.05777289666701094,54.24346097886261,0.0057439154053481895,0.006611104659908533,-0.000867189254560343,0.028219766186046474,0.8401600062457326,0.026308459403867612,0.005324958884374231,0.011107477912522201,0.7280345646965422,0.3647342598861583,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
